PTM_1,K4un,K4me1,R8me1,R8un,K9me3,K9un,K9me1,K9me2,K9ac,K14me2,K14un,K14me3,K14ac,K14me1,R17un,R17me2,R17me1,K18ac,K18un,K18me1,K18me2,K23me1,K23me3,K23me2,K23un,K23ac,R26un,R26me1,R26me2,K27me2,K27me3,K27me1,K27un,K27ac,K36me1,K36un,K36me3,K36me2
K14un,,,,,,,,,,,,,,,0.0017320230601592,0.0672256893897108,-0.1146367114232253,-0.2203713557582433,0.2132499412323432,-0.290920116260192,-0.1356732147906141,-0.1107358993926407,-0.3561543946127659,-0.3391565452749645,0.0949710697496965,0.0467887176525341,-0.0064155870169799,0.033638835032935,0.0087790020261596,-0.119955745955992,0.1392776977056695,0.0016966274994158,0.0598639429008641,0.0846940950322743,0.1429753882222874,0.1617026206837968,0.1427809447821515,-0.2092592110646891
K14me3,,,,,,,,,,,,,,,0.0027486036064882,,,,0.0511539166492361,,,,,0.0379947073193383,-0.0349557274358461,0.0792406619556161,0.0098262442335723,,,0.0838736447468559,,0.0034013540136431,,0.0783104500129944,,0.0208343109314987,,0.0634068678550636
K14ac,,,,,,,,,,,,,,,-0.0025702688467607,-0.059601150268369,0.1189407130054326,0.2398616724404731,-0.1602998843848641,0.1787504490776212,0.1750518333167677,0.0995541712306799,0.3197882961693311,0.2680352849070803,-0.0830811556364672,-0.116688991375249,0.0005091545725275,-0.056610511402005,0.0186938917371932,0.1058067356928177,-0.1389689078106221,0.0198728706937869,-0.1133111431907588,-0.0808276204124301,-0.1915364323788256,-0.1947213616231974,-0.2592392116802374,0.215084534381935
K14me1,,,,,,,,,,,,,,,0.0018885190018228,0.0539014203927657,-0.0084933149636853,0.1043676849295401,-0.0689727874611885,0.148792951445221,,-0.0934787303670125,-0.1675333632289684,-0.1150079852965103,-0.0228175804080297,0.0844737143307779,0.0093950450274915,0.0016810638189378,,0.0972830039759029,-0.1111854831372011,-0.2091659300771982,-0.0601221505519334,-0.0282704433467013,,-0.0468730011333257,-0.1473155463585745,0.1350706310089224
R17un,,,,,,,,,,,,,,,,,,-0.0004251574941126,-0.0011885253813563,0.0037453239515291,0.0001441517052626,-0.005180219951962,0.0047916634740294,-0.0101127566121635,-0.0013857248461819,0.0046781345391034,0.0227958380486551,-0.0187762163271675,0.0037848432375134,-0.0078556582724942,0.0082039722645192,0.0027412583554275,-0.0061513759005032,0.0027911691339764,0.0057599437175345,0.007968121521195,0.0048018794044432,-0.0158087531557214
R17me2,,,,,,,,,,,,,,,,,,0.0014025756139298,0.0205690546745706,,0.050002948662133,,,,0.0673967573297393,-0.1143558315525113,-0.0648721515398726,0.231445984728281,,0.0668780295327392,0.0069635475859032,-0.0433543709302484,0.0655185658149503,,-0.0810601407843626,0.0056664641273894,,0.0747686374748215
R17me1,,,,,,,,,,,,,,,,,,0.069365708221222,-0.0253602939655618,-0.0295967654685813,,0.1421464902246479,,0.2680121775160479,-0.0641800707597581,-0.0095877519274724,-0.0417323272804933,0.3081241525180921,,0.0163477591159367,-0.0466517325936965,0.0084948493787087,0.1386577884883824,,,-0.0412691162917199,-0.0405278276221206,0.0884674638520409
K18ac,,,,,,,,,,,,,,,,,,,,,,0.0280767048369289,-0.2586801492675941,-0.071687269489481,-0.1235554850881912,0.3188638410900432,-0.0007908667242199,-0.0456657669845236,0.0155505272775019,0.0332086973366229,-0.1376519366870582,0.1289105172682838,-0.0468722232941231,-0.0459000609328397,-0.1081155272321472,-0.1501616168360139,-0.2577369620554861,0.1307495683350125
K18un,,,,,,,,,,,,,,,,,,,,,,-0.1481562289148846,0.0727779493061873,-0.1923175228517996,0.1652188295687259,-0.1398831618960265,-0.0045076507329038,0.0191223810606494,-0.0027337781935615,-0.0322228386944352,0.0720459191231165,-0.0694790099086298,0.0132565375197524,0.040745682055267,0.0547341779340821,0.0775562620180313,0.0728363656727215,-0.1157309074904606
K18me1,,,,,,,,,,,,,,,,,,,,,,0.2848128033556944,-0.042704114147703,0.6282832975742308,-0.147556722011937,-0.1808232498558775,0.0106862544097487,0.0215319563778055,,0.0567081713407607,-0.1239610853787243,-0.0910662849803491,-0.0641664441111081,-0.0192015490070417,,-0.0456293237800763,-0.1031334586528141,0.1080849347183813
K18me2,,,,,,,,,,,,,,,,,,,,,,0.409077438029431,,0.4434499970681304,-0.1212378127717787,-0.0727549010694552,0.010480324939435,,,-0.0061793320233357,,0.2690147783334208,-0.003148891951524,,-0.0264466530697345,0.0037831309914384,-0.0070217222651328,0.0731917373591377
K23me1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0085130193641933,0.0172328746783117,-0.0024978353452739,-0.1245050809216219,-0.1663856503168252,0.1923770753427172,0.2528088417614806,-0.0168635946348274,,0.0858261856114946,-0.0939932635175637,0.0190607604033497
K23me3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0159358872022724,-0.0730917792161322,,0.0163183638261744,0.0905421741345806,-0.1191134113858336,-0.2649515478498542,0.0162727060704482,-0.1273929811659371,0.1262389127409565,-0.2200438526114375,-0.0125000580110444
K23me2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0106672152972234,0.0289681818106535,,-0.0007507365295323,,0.2437378871889504,-0.0899230852410013,0.0847050020079344,-0.1748527575992292,-0.2632777770651366,-0.121502031560216,0.1126495215176174
K23un,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0260107650386795,0.0303080414276011,0.0619892187709103,-0.0034817877010645,0.0869026977550976,-0.1166563723439072,0.0050597121769685,-0.0435691266767696,0.0488585758057221,0.0744038167191425,0.0699752673567481,-0.1000973380816831
K23ac,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0102100087246071,-0.0387035103171733,-0.1138992511189635,0.0126705474841246,-0.1652939964932237,0.1752666349686949,-0.0267008289061863,0.0581368438528989,-0.012243376042875,-0.2209994873013022,-0.0737346678330934,0.1088816563099865
R26un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051230116955453,0.0254433842456636,-0.0176111811150858,-0.1185954613631365,0.0108495548642248,0.0108928922797954,0.0032758406338268,-0.0075993293732127,-0.0075779791958631
R26me1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027291358658265,-0.0714153239890768,0.1479734797006701,0.0855206927965487,,-0.1031701278051668,0.0156736131713979,0.1309564568997862,-0.0028323011249664
R26me2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3061165184843735,-0.0852469483213266,0.0889284211434338,0.6347134238293055,,-0.0396955850331291,-0.042489949325732,-0.0639271537082574,0.0262826626498452
K27me2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0484525889817598,-0.4246085068769917,-0.1618654072368615,0.3272218112542486
K27me3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0995702827042869,0.6322010851457844,-0.289928253299912,-0.3258489846786008
K27me1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2560117842527236,-0.0940842531481782,0.2203489936041159,0.0148442478970159
K27un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0476627620948058,-0.1065124993995268,0.446327830978161,-0.1475505367218949
K27ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2678307670684227,0.0814536491110151,,-0.2021092692210946
K36me1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K36un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K36me3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K36me2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
