PTM_1,K4un,K4me1,R8me1,R8un,K9me3,K9un,K9me1,K9me2,K9ac,K14me2,K14un,K14me3,K14ac,K14me1,R17un,R17me2,R17me1,K18ac,K18un,K18me1,K18me2,K23me1,K23me3,K23me2,K23un,K23ac,R26un,R26me1,R26me2,K27me2,K27me3,K27me1,K27un,K27ac,K36me1,K36un,K36me3,K36me2
K14un,,,,,,,,,,,,,,,0.0096315979093069,0.0335313882861081,-0.0541090824158966,-0.0681137937911567,0.1436672704538793,-0.1250897965692976,0.0054679501078476,0.012561806455152,,0.0403803687393798,-0.0224575520042799,0.03363671637044,-0.0105463829307731,0.0105767324677443,0.0644385581914906,-0.134997555108505,-0.0328575352101086,0.1373131971933812,-0.002679351086961,0.1765456382436969,0.1505139131429351,0.1289670737073657,0.1373939777659603,-0.1766573158409407
K14me3,,,,,,,,,,,,,,,0.003609118058586,,,,0.0053197869459711,,,,,,0.0023624528263233,,0.0070407669011443,,,0.0324117776098729,,,,,,0.1084990097846853,,-0.0548943182137468
K14ac,,,,,,,,,,,,,,,-0.0134604388127515,,0.0959004671944257,0.2007944229095676,-0.0485224460107676,0.2557504251869013,0.1041274918572829,0.0823307779268149,0.2396923236701459,0.0780115247196021,-0.0001882173196593,0.0330970219037999,0.0271778889349417,-0.1409590831255362,0.0190786137191577,0.0998382392753473,0.0546520902868976,-0.0907180699753326,0.0793697429219214,-0.0694626795677402,0.0128499079248962,-0.0003566496012522,-0.0390917465871968,0.1329704953410455
K14me1,,,,,,,,,,,,,,,0.0013750218157877,,0.128429151451284,0.0501407084629385,-0.009756260473167,0.2301144170048237,,,,,0.035174221572416,0.0764968728216484,-0.0079307552999653,0.0283559825060936,,0.2500226625031294,-0.0193896415745352,,,,,-0.1621883433850569,,0.4940064703755893
R17un,,,,,,,,,,,,,,,,,,0.0074340259144746,-0.0106853041774771,0.0014101476888288,0.005443497482271,0.0025472782560046,0.0035978240700224,0.0061769252804868,-0.0148175064433971,0.0067229596946774,0.0188656879290424,-0.0126578562041509,0.0065457861934544,-0.0364917603966763,0.0334306535655252,-8.515543970070007e-05,0.0021177925546102,0.0099772811581951,0.0027927777384087,7.205523495280907e-05,0.011231458792093,-0.0068737432432816
R17me2,,,,,,,,,,,,,,,,,,,0.0090088514924259,,,,,,0.0053813472528962,,0.0128865336010248,,,0.1409589959530548,-0.0869207834460728,,,,,0.0650269108072829,,
R17me1,,,,,,,,,,,,,,,,,,,0.0041058480849078,0.0636021926196627,,-0.0140388432765606,,,0.0086034884667273,,-0.0143897818013389,0.0957692966939396,,0.1313209253212137,-0.0508257615649736,0.0939131214839331,,,0.0523701617872191,-0.0033023301425964,,-0.0332081780214784
K18ac,,,,,,,,,,,,,,,,,,,,,,,,,-0.1360634175572009,0.6697121699049318,0.0323587112616396,,,0.0022388573494025,0.1251768398733033,,,0.1644936442368351,0.036542067735064,-0.0881466926823157,,0.1511739462386703
K18un,,,,,,,,,,,,,,,,,,,,,,0.0084125219507671,0.0088330231928409,-0.0170942498908969,0.0693150174048927,-0.0598098417768126,-0.0516341179739473,0.0435158970172496,0.0130032966177506,-0.0189258720383921,-0.0239127930196332,0.026705679209946,-0.0158771579415186,0.0463132824976722,-0.0166908932137064,0.0435965577968711,0.0207443757547079,-0.019282683639272
K18me1,,,,,,,,,,,,,,,,,,,,,,,,0.0551864607979082,0.0064010662397553,,0.0270841172175364,,,0.240785172476332,-0.2204868268903529,,,,,-0.0828085855096102,,0.173176841985947
K18me2,,,,,,,,,,,,,,,,,,,,,,,,0.1833751449487965,-0.0577248036297562,,0.0170093488328416,,,,0.0322603492584072,,0.4482156868116416,,,0.2162243317087106,,
K23me1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0120932971389038,,,,0.0471363323894594,0.0295507453609105,,,0.0206866606291221,0.0388833672195597,,
K23me3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125796825000962,,,,0.0745063988232613,,,,,0.0653776057097306,,
K23me2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0153717437376922,,,0.0562604085844273,0.0872714632991971,,0.1411446654087334,,,0.1570550703209859,,0.0006853000414021
K23un,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0395599276360344,0.0323467927580007,0.0072129856207702,0.0449699240949946,0.0431783148487458,0.0112453974636375,-0.0079217856495326,-0.0791393029569539,-0.0379155251228099,0.0134584214752451,0.0108638884327333,0.0371098275160192
K23ac,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0306200716697292,,,0.0490394988995396,-0.0036720235470503,,,0.3619359033755455,0.0707828716634722,-0.02961453316613,,0.1551935553697863
R26un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0106849257572335,0.0377795505047407,-0.1002308396288342,-0.0110456279137296,0.0475699357148448,-0.0557997118112975,-0.00778783382977,0.0198875515990973,0.0185748807541475
R26me1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0314461374330439,-0.0252813702519617,0.2847383014922221,0.0524772016953321,,0.2374370869987771,0.0359054275812008,0.0036256213365345,0.0445933274141191
R26me2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0226145352252248,0.0662295227181969,0.1046254289233882,,,0.0963555260478481,0.0713928196704963,,
K27me2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1747995453932476,-0.2143721424150046,0.0093845116470896,0.4674887671542309
K27me3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2184242416373364,0.5211151152600135,,-0.1777676097512532
K27me1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4585434813598384,-0.1396581305821608,0.3864075786801,
K27un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0347957179663499,0.1496410646181585,-0.045714005745319
K27ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5705103100744344,-0.2913775484060125,,-0.1148025982735037
K36me1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K36un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K36me3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K36me2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
