PTM_1,K4me1,K4un,R8un,R8me1,K9me2,K9ac,K9me3,K9un,K9me1,K14me3,K14me2,K14ac,K14un,K14me1,R17un,R17me2,R17me1,K18me1,K18un,K18me2,K18ac,K23ac,K23me2,K23un,K23me3,K23me1,R26un,R26me1,R26me2,K27un,K27ac,K27me2,K27me3,K27me1,K36me2,K36un,K36me1,K36me3
K14me2,,,,,,,,,,,,,,,0.0054759013391614,,,0.213371409468159,-0.0061395898579897,,,0.1057023226432902,,-0.0015061000354618,,,0.0302287282822842,-0.0548496804082875,,0.0083196214077096,0.203976400216566,,0.1234622357458991,0.0829533014562897,-0.0279223160061606,0.0423282507554215,0.0224009118706945,0.0406846791830607
K14ac,,,,,,,,,,,,,,,0.0054529127584769,-0.0840213558035726,-0.026779568265363,0.167341887806349,-0.0741660990933276,0.2777993817573947,0.10302501121102,-0.1837489327311552,0.1495470007730462,-0.0700531987383329,0.3603450221509922,0.1959028381829261,0.0460899524437326,-0.1795545484561327,-0.098956053429741,-0.0122310801055558,,0.1373433766276625,-0.163335978220561,0.0061039506429152,0.2232174759129953,-0.145153855081551,-0.1899537453753718,-0.0282316310781121
K14un,,,,,,,,,,,,,,,-0.0110719788659115,0.0422191287716596,0.0060229677942761,-0.2014456537718275,0.0917718751621084,-0.2471184951112019,-0.0610657117775901,0.0313762440641054,-0.079814481484517,0.0784552323183432,-0.3565475706843222,-0.1116364525549574,-0.0701690992739981,0.0766900871538548,0.0670406339161247,-0.0115900094013483,0.05280177267189,-0.103585317028032,0.1137725388088748,0.0194090680927994,-0.1652659925220306,0.1034809759053884,0.1117569009042407,0.0273505885906106
K14me1,,,,,,,,,,,,,,,0.0048875920696986,-0.1229165480153439,0.0687490832012845,0.1012608796989165,-0.0053733176343452,,0.0001050960572969,0.1834322328517957,,-0.0021180742117768,,,0.0525168610937354,-0.1588596997156356,,0.0355610085763227,0.0879219220449564,0.068817496264018,-0.0896228744874227,-0.0248037952139697,0.144424015497837,-0.0547308876019836,,-0.0819441504516313
R17un,,,,,,,,,,,,,,,,,,-0.0055893873766977,-0.0046933228113037,0.0060357128350882,0.0046327516604374,0.0036067985469983,0.0059986498483497,-0.013424956046609,0.0076166033912318,0.0004317759650651,-0.0093168951762786,-0.0076892903583068,0.0102547328807494,-0.0253390667002209,0.0062128989406404,-0.0081885029006996,0.0210830434815666,0.0088206286872932,-0.0124574903364664,0.0006168967554754,0.0128099127163459,0.0048497704587788
R17me2,,,,,,,,,,,,,,,,,,,0.004919250445712,,-0.0130972544498977,0.0219727960522907,,0.0272043761084178,,0.0607731732980292,0.0337035205454469,-0.0032590976847563,-0.0681862419878236,0.2195014378418522,,0.0622052879830413,-0.1748125142138045,-0.063063842536806,0.0622273728983358,0.0218470374242634,-0.1190687708764463,-0.0787974067967107
R17me1,,,,,,,,,,,,,,,,,,0.208158697398161,0.0032930026260549,,,-0.0300237404629921,0.0368136200713713,0.0221523541363099,,,-0.0105627558673317,0.2016545574641591,,0.1558467328630668,,0.0142321526446775,-0.0941469770293077,,0.0956166046324598,-0.0915440954592867,,0.0970611673283981
K18me1,,,,,,,,,,,,,,,,,,,,,,0.1764853180240764,0.3241455324345484,-0.2350910463690295,0.0993520196552936,0.2775407431123765,0.043759840943003,,,0.1235878952497633,,0.0251760724790374,-0.2013440727030206,0.0664937960558084,0.1157643452648809,-0.1244825951657634,,0.0954147711117263
K18un,,,,,,,,,,,,,,,,,,,,,,-0.1263322367914821,-0.0888447636492362,0.1924757735090821,0.0252101362980907,-0.1922148841189176,-0.0349967533999985,0.0174300886650848,0.0233978071492827,-0.0392961298986468,0.0249019575587347,-0.0154468510740919,0.0604313430661371,-0.0475742881546137,-0.0677199711920567,0.0597071410346386,0.0269527634496827,-0.0117988687938586
K18me2,,,,,,,,,,,,,,,,,,,,,,0.229909695619514,0.4847555355709837,-0.3673202078394249,,0.1529079280782724,-0.0009053193585594,0.1525063377721236,,-0.0082554917989951,,-0.1101826093220128,-0.004686246760236,0.2261184285424039,-0.1972129802306863,0.0571570207300774,0.0763003546678606,0.0267515991989477
K18ac,,,,,,,,,,,,,,,,,,,,,,0.2970833656727677,-0.0716624755415125,-0.0888151493659348,-0.0158337791973122,0.273154838302506,0.0300225255131785,-0.0178287948885901,-0.0799042516529681,0.0334639133444215,0.0261160945056693,0.0728100709567999,-0.1703831073502328,0.0657331170452402,0.1800520864980716,-0.156217769360557,-0.1410308275290763,-0.0141895038320574
K23ac,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0417419165838366,-0.2346848732881983,-0.149087821456448,-0.0597814126441214,0.3282099674775893,0.1039715953493732,-0.2475894031940871,0.0720589847533286,0.1611346856205563,-0.1890484859263417,0.0865264265935055,-0.1686499746347979
K23me2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0325177059531334,0.0206067119217818,,-0.1200211223862468,,0.1959049551397889,-0.2193080024161509,-0.1335880394086866,-0.1425266682638764,0.1727490932690425,-0.1439185036735411,-0.0868596677973169
K23un,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0616173599374457,0.0177543077735175,0.0588840948100399,0.0334294710142036,-0.1165909964449638,-0.0488160900899307,0.0720645081023741,-0.0640656631762429,-0.0238846084465788,-0.0080890098774008,0.0067476041325903,0.0488172192285455
K23me3,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038308176764418,-0.097731656947565,,-0.1748329057220608,0.1191161636444796,-0.0560595898938559,0.1150082865109076,0.0032357357786956,-0.1262760775325025,0.1306209907387644,-0.0071118892716376,-0.0587049361518309
K23me1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0291002994405885,0.0298933998090353,-0.0418345545454802,0.1212897955666092,,-0.1968844950746476,-0.2650448505198829,0.4508708964283585,0.0820299104770235,-0.0806130363701738,0.0407801749287166,-0.0622347667028522
R26un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1098051664201629,0.0267110218959355,0.0132805455012954,0.1121689400125796,-0.1001832331530001,0.036080609719702,-0.053879853473082,-0.0184552043048885,0.0670417009966632
R26me1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2113375060257021,,-0.1599302668723745,-0.072732923180399,0.4543766259661137,-0.3247390321363768,0.0774910974977171,0.3009902819318714,
R26me2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3941373404138867,-0.0092481608055077,0.056984770943327,,-0.1852767682486182,0.0414797913306185,0.1000897344596025,-0.3338151995644212,
K27un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0808235959493059,-0.5319249052201295,-0.405499720971035,0.6699809306278814
K27ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3010623321242278,0.0094541309974571,0.3237376394995372,
K27me2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5070616773472021,-0.2066444780873446,-0.2479801840332108,-0.2250281580962515
K27me3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5594337135664167,0.0397418412866756,
K27me1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1667392728394928,-0.3779075828326642,0.4616450931679604,0.1954814205222113
K36me2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K36un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K36me1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K36me3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
