PTM Combination,Percentage_Abundance_heart_3mo_1,Percentage_Abundance_heart_3mo_2,Percentage_Abundance_heart_3mo_3,Percentage_Abundance_heart_3mo_4,Percentage_Abundance_heart_5mo_1,Percentage_Abundance_heart_5mo_2,Percentage_Abundance_heart_5mo_3,Percentage_Abundance_heart_10mo_1,Percentage_Abundance_heart_10mo_2,Percentage_Abundance_heart_10mo_3,Percentage_Abundance_heart_10mo_4,Percentage_Abundance_heart_18mo_1,Percentage_Abundance_heart_18mo_2,Percentage_Abundance_heart_24mo_1,Percentage_Abundance_heart_24mo_2
K14me1K27me3,0.0182632576499198,0.0156831948590281,0.0049237636011715,0.0038588707323704,0.013157745816871,0.0250584801418826,0.0110263359639975,0.0106853788010862,0.0226041264931202,0.0138974467614291,0.0177585831194998,0.0001168705161165,0.0129427609350506,0.0106527035914488,0.0105785351099324
K14me1K27un,0.0028477147999578,0.0002122323288461,0.005916423567077,0.0022222061137236,0.0,0.0010486657376018,0.0,0.0,0.0,0.0018992080216546,0.0,0.0013654274574187,0.0024574834066302,0.0,0.0
K14me1K36me1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me1K36me2,0.0473135456904205,0.035737160858438,0.0468524386115817,0.0244048292866451,0.0604228725260377,0.0209400207379932,0.0318208746540379,0.084093968503222,0.0229458563518198,0.0648510848696126,0.0280873664854339,0.001851053669512,0.0363345492897002,0.061757165245931,0.0627864784554141
K14me1K36me3,0.0,0.0,0.0009865678698862,0.0,0.0,0.0001312507006154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me1K36un,0.1450777614022251,0.0918872946452232,0.1211170403730799,0.0687635353398982,0.1001103465252367,0.1022006769054744,0.1009938900293601,0.0914957211526659,0.0414454489135853,0.0478952810630076,0.0259194975167125,0.018331111235253,0.0715845803772861,0.0737602782476166,0.026742717523194
K14me1R17me1,0.0197800194240164,0.0025147809240714,0.0004665388392903,0.0049521896436319,0.0244005634080632,0.0008925880836659,0.0001804722702167,0.0301170315507224,0.0008588126561508,0.009064295552475,0.0017547906859139,0.000865426171843,0.0073079237994496,0.0247472617397804,0.0
K14me1R17me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004413937384792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me1R17un,0.1726112876686291,0.1251096745795898,0.1684895080152576,0.0882161749829114,0.1361326556432113,0.1223793602604172,0.1326342924131812,0.1450312643666861,0.0635324926092543,0.1036820703801452,0.0522520733162324,0.0193167387329221,0.1006112058675366,0.1107701817537672,0.0895291959786081
K14me1R26me1,0.0,0.0,0.0,0.0,0.0012188022389337,0.0,0.0,0.0045088788705362,0.0,0.0060388194190609,0.0005952233309059,0.0014605454487231,0.0033618960201305,0.0,0.0017452218755787
K14me1R26me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me1R26un,0.1923913070926455,0.1276244555036613,0.1689560468545479,0.0931683646265433,0.1593144168123408,0.123271948344083,0.1328147646833979,0.1710808107853516,0.0643913052654051,0.1067075465135593,0.0534116406712405,0.018721619456042,0.1045572336468557,0.1355174434935477,0.0877839741030294
K14me2K18ac,0.0,0.000280406323424,0.0023113661880412,0.0002369002980901,0.0014335041972233,0.0,0.0,0.0013985294739709,0.0,0.0003928866514632,0.0,2.565307828758516e-05,0.0,0.0040067586973288,0.0
K14me2K18me1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me2K18me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me2K18un,0.0203515164083513,0.0231656730730257,0.0238843063545141,0.0245499801801879,0.033095484999115,0.0240160295871525,0.0052584427040482,0.0327453323558275,0.049642174750441,0.0304472324191717,0.0468282917289802,0.0012926025170635,0.0074543349834731,0.0021784025650188,0.0145645770171836
K14me2K23ac,0.0,7.371346582365468e-05,0.0014156805922905,0.000761954987199,0.0015817160328501,0.0009473650124206,0.0008515527443885,0.0015345434995407,0.0,0.0010690469783716,0.0,3.490045787530805e-05,0.0,0.0040067586973288,0.0
K14me2K23me1,0.0,0.0,0.0,0.000340236921009,0.0011023969255542,0.0,0.0,0.0,0.0,0.0011359415984925,0.0,0.0,0.0,0.0,0.0
K14me2K23me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me2K23me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me2K23un,0.0203515164083513,0.0233723659306261,0.0247799919502648,0.0236846885700699,0.031844876237934,0.0230686645747319,0.0044068899596597,0.0326093183302577,0.049642174750441,0.0286351304937708,0.0468282917289802,0.0012833551374758,0.0074543349834731,0.0021784025650188,0.0145645770171836
K14me2K27ac,0.0,0.0,0.0,0.0006022737436193,0.0,0.00149602379172,0.0,3.314914693537213e-05,0.0,0.0,0.0011715500914443,6.213128813046678e-05,0.0,0.0,0.0
K14me2K27me1,0.0169380277540486,0.011206606985102,0.0182788065781294,0.0227528930848012,0.0293419874716359,0.0095789591919648,0.0039735778871317,0.0101117935045339,0.0059848317748928,0.0024441279006653,0.0073076056589897,0.0004288271412605,0.003697838229974,0.0,0.0
K14me2K27me2,0.0,0.0,0.0,0.0002369002980901,0.0014335041972233,0.0,0.0,0.0009805894847361,0.0,0.0003928866514632,0.0,0.0,0.0,0.0040067586973288,0.0
K14me2K27me3,0.0034134886543027,0.0122394724113477,0.0049879972094795,0.0005132821624473,0.0036052856918523,0.0129410466034677,0.0012848648169165,0.0230183296935931,0.0415113264801546,0.0273945840726383,0.0383491359785462,0.0007667436297972,0.0037564967534991,0.0,0.0145645770171836
K14me2K27un,0.0,0.0,0.0029288687549464,0.00068153118932,0.0001482118356268,0.0,0.0,0.0,0.0021460164953936,0.0006085204458681,0.0,6.055353616289321e-05,0.0,0.0021784025650188,0.0
K14me2K36me1,0.0006991040368323,0.0031460881548031,0.0095087408644933,0.0008156180878984,0.0074733797813626,0.0023901544117145,0.0008515527443885,0.000296810803984,0.0024585564834237,0.0024441279006653,0.019251263093166,8.572452357149755e-05,0.0009324435775132,0.0021784025650188,0.0
K14me2K36me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me2K36me3,0.0,0.0,0.0,0.0,0.0001482118356268,0.0,0.0,0.0,0.0021460164953936,0.0006085204458681,0.0,0.0,0.0,0.0,0.0
K14me2K36un,0.019652412371519,0.0202999912416466,0.0166869316780619,0.0239712623903796,0.0269073975793489,0.021625875175438,0.0044068899596597,0.0338470510258143,0.0450376017716237,0.0277874707241015,0.0275770286358142,0.0012325310717796,0.0065218914059598,0.0040067586973288,0.0145645770171836
K14me2R17me1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001163611295609,0.0,0.0,0.0,0.0
K14me2R17me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me2R17un,0.0203515164083513,0.0234460793964497,0.0261956725425553,0.0247868804782779,0.0345289891963382,0.0240160295871525,0.0052584427040482,0.0341438618297984,0.049642174750441,0.0308401190706349,0.0467119305994193,0.0013182555953511,0.0074543349834731,0.0061851612623476,0.0145645770171836
K14me2R26me1,0.0117179708145291,0.0107066001944375,0.0052908095501648,0.0122869424748017,0.0262609540784687,0.0094148761122643,0.0030664036113904,0.0091784659192467,0.0059848317748928,0.0,0.0069243444497409,0.0004288271412605,0.0027653946524608,0.0,0.0
K14me2R26me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011359415984925,0.0,3.490045787530805e-05,0.0,0.0,0.0
K14me2R26un,0.0086335455938222,0.0127394792020122,0.0209048629923905,0.0124999380034762,0.0082680351178696,0.0146011534748882,0.0021920390926578,0.0249653959105517,0.0436573429755483,0.0297041774721424,0.0399039472792393,0.0008545279962152,0.0046889403310123,0.0061851612623476,0.0145645770171836
K14me3K18ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K18me1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K18me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K18un,0.0042003363237587,0.0002936989156216,0.0036951001464575,0.0075459715803574,0.0012443786176481,0.0014627635558429,0.0088847705580199,0.0031425365980378,0.0001808560931361,0.0066295579393933,0.0022542453036851,0.0004112965638431,0.0053409515945938,0.0,0.0011345532256267
K14me3K23ac,0.0016550762624714,6.613144823059342e-05,0.0,0.006058153120567,0.0,0.0001181109933479,0.0005795728834515,0.0,0.0,0.0,0.0,0.0001209755929951,0.0,0.0,0.0
K14me3K23me1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K23me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003608052257254,0.0,0.0,0.0,0.0
K14me3K23me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K23un,0.0025452600612873,0.0002275674673911,0.0036951001464575,0.0014878184597903,0.0012443786176481,0.001344652562495,0.0083051976745684,0.0031425365980378,0.0001808560931361,0.0066295579393933,0.0018934400779597,0.000290320970848,0.0053409515945938,0.0,0.0011345532256267
K14me3K27ac,0.0,0.0,0.0007533097949264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003608052257254,0.0,0.0,0.0,0.0
K14me3K27me1,0.0,0.0,0.0,0.0,0.0,0.0010553988523799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K27me2,0.0042003363237587,6.613144823059342e-05,0.0029417903515311,0.0075459715803574,0.0012443786176481,0.000407364703463,0.0088847705580199,0.0031425365980378,0.0,0.0066295579393933,0.0018934400779597,0.000269795586455,0.0053409515945938,0.0,0.0011345532256267
K14me3K27me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K27un,0.0,0.0002275674673911,0.0,0.0,0.0,0.0,0.0,0.0,0.0001808560931361,0.0,0.0,0.0001415009773881,0.0,0.0,0.0
K14me3K36me1,0.0,0.0,0.0007533097949264,0.0,0.0,0.0010553988523799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K36me2,0.0042003363237587,6.613144823059342e-05,0.0029417903515311,0.0065904239325001,0.0,0.000407364703463,0.0044161064622903,0.0,0.0,0.0006245286504157,0.0003608052257254,0.000269795586455,0.0053409515945938,0.0,0.0
K14me3K36me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K36un,0.0,0.0002275674673911,0.0,0.0009555476478573,0.0012443786176481,0.0,0.0044686640957296,0.0031425365980378,0.0001808560931361,0.0060050292889777,0.0018934400779597,0.0001415009773881,0.0,0.0,0.0011345532256267
K14me3R17me1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3R17me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3R17un,0.0042003363237587,0.0002936989156216,0.0036951001464575,0.0075459715803574,0.0012443786176481,0.0014627635558429,0.0088847705580199,0.0031425365980378,0.0001808560931361,0.0066295579393933,0.0022542453036851,0.0004112965638431,0.0053409515945938,0.0,0.0011345532256267
K14me3R26me1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3R26me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3R26un,0.0042003363237587,0.0002936989156216,0.0036951001464575,0.0075459715803574,0.0012443786176481,0.0014627635558429,0.0088847705580199,0.0031425365980378,0.0001808560931361,0.0066295579393933,0.0022542453036851,0.0004112965638431,0.0053409515945938,0.0,0.0011345532256267
K14unK18ac,0.0247261159753356,0.0079522531799285,0.0309838671540971,0.0209398258745196,0.0269718568233043,0.0170662166033557,0.0308398691216925,0.025684032457153,0.0063745762103617,0.0283990169293018,0.0166146138210965,0.0186558067466541,0.0361311356784931,0.0194203557542516,0.0091519120489852
K14unK18me1,0.0008910218679473,0.0,0.0040180946823352,0.0016959959729236,0.0,0.0,0.002991418741402,0.0046587398478995,0.0002409811714648,0.0007390901589383,0.0,0.0007973929226487,0.001817146599979,0.0,0.0
K14unK18me2,0.0002318474143411,0.0012400074301631,0.0020218498185563,0.0028631874889868,0.0037268105119719,0.0,0.0007256848410351,0.0084624367511363,0.0039357883397774,0.0126247348790172,0.0,0.000113335183004,0.0,0.0,0.0
K14unK18un,0.6413177697573307,0.7541676981882159,0.5819243177436692,0.6831608667261111,0.5994186207756876,0.7306131219354451,0.6298653163816313,0.5859187663889855,0.818852631491772,0.6697614868444209,0.7898481287857528,0.9022744813929272,0.6670818834141686,0.7650468997396406,0.7677684952386331
K14unK23ac,0.0193722767370866,0.0166074738161054,0.0197394688477318,0.0270104055510063,0.0401754772284648,0.0160027785470434,0.0123624559476286,0.0263396362615862,0.0042589072071106,0.0288532385544275,0.0030427391782609,0.0008324832951126,0.0318961088646576,0.016502361705041,0.0018361903314507
K14unK23me1,0.0127952866286301,0.0160618145104844,0.0100824075673042,0.0126609164050865,0.0077526679135273,0.0081650501261251,0.0182051356064469,0.0059213312393635,0.0051229202551076,0.0013847395038085,0.0083318221357146,0.0003723786819763,0.0029889267673788,0.0146817978172511,0.0126075417452736
K14unK23me2,0.0089017497703549,0.0082009839940291,0.0145246346551862,0.0115786396878141,0.0083943515424386,0.0109754612420069,0.0055389444186961,0.0216633535661683,0.0126971663118257,0.0146192915826933,0.009840006987631,9.605295543329863e-05,0.0072892160444738,0.0048532584328459,0.0
K14unK23me3,0.0,0.0001810380477192,0.0,0.0010523003762357,0.0,0.0,0.0,0.0,0.0,0.0046537221900112,0.0005763081248674,5.2840082099200175e-05,0.0,0.0,0.0
K14unK23un,0.6260974418788833,0.7223086484299696,0.5746016183284354,0.6563576140423982,0.5737947914265333,0.7125360486236255,0.6283157531129893,0.5707996543780564,0.8073249834393322,0.6620133369807376,0.7846718661803755,0.9204872612306124,0.6628559140161304,0.7484298375387539,0.762476675210894
K14unK27ac,0.0090782515403403,0.0049988808770924,0.0013836432009337,0.0197963102176317,0.0125721440572497,0.0056136049632466,0.0012696321584639,0.0162391835877723,0.0087860976428777,0.0108716874288656,0.0230138796054773,0.014058807256911,0.1324775254436709,0.1217023985301136,0.0662769222065716
K14unK27me1,0.1959332298413519,0.1779856814292855,0.1317617699578702,0.1908925117628515,0.1891683338030082,0.1269683608009131,0.1660425762975385,0.1080267665881603,0.0913270375941131,0.1130765016146742,0.0905460290730253,0.032149559666956,0.1413045598384201,0.1573069102799954,0.0991011362520842
K14unK27me2,0.1548877465393985,0.1672749533663131,0.1376553112946472,0.1833425179025506,0.161934102259269,0.1683508723842343,0.1394200944293323,0.164568743774408,0.1270147800657214,0.1010856558632192,0.082626614335962,0.0489560658018401,0.1726174161061452,0.1390505882254545,0.1035190900275555
K14unK27me3,0.2978759369433693,0.4068675006600838,0.3310698417173614,0.2911267032897611,0.2523197976466296,0.4398345527326958,0.3506807181077092,0.3218592309767492,0.5809895223680511,0.4315644411391949,0.5989014160146866,0.6412249292290588,0.2462225975858851,0.3547017950006234,0.4569614175747538
K14unK27un,0.0093915901504949,0.0062329424655329,0.0170775632278445,0.023501832889746,0.0141229103448071,0.0069119476577111,0.0070092680927168,0.0140300505180842,0.0212865395426126,0.0549260427657243,0.0113748035776982,0.1854516542904679,0.0124080667185193,0.011705563457705,0.0510618412266531
K14unK36me1,0.172372526183953,0.2435247163614262,0.1617644012441843,0.1455309935472915,0.1010004531609655,0.2145885677295718,0.2499693145041952,0.0786483952382781,0.2894877373602642,0.0582033723742232,0.3125266501742218,0.0369900296593994,0.2319817024662212,0.2073918978055188,0.2590076973373186
K14unK36me2,0.036504471876235,0.0193937316070567,0.0392580680168787,0.0397734813263464,0.0265104454121059,0.0199720960807815,0.0373667407530406,0.0296630059494551,0.0257452165967651,0.072669065681439,0.0420019511174789,0.0327230286807255,0.0732869656344464,0.1294913179113838,0.0797279515937345
K14unK36me3,0.0110348672817733,0.006322910750456,0.0054277512467184,0.0172888492426038,0.0344949719779988,0.0107970337003876,0.0024952285371996,0.0352304804874548,0.0221848538053197,0.1084479096228637,0.0170180015549975,0.0010061090556182,0.0219198049453816,0.0405918841153516,0.0655323533455846
K14unK36un,0.4472548896729936,0.4941186000793689,0.4124979088908757,0.5060665519462991,0.4681114175598936,0.5023216410280601,0.3745910052913255,0.481182093769986,0.491986169451027,0.472203981133152,0.4349161397601513,0.8511218488494907,0.3778416926465915,0.4069921556616377,0.3726524050109806
K14unR17me1,0.0167488446748363,0.0082585388863929,0.007065901118225,0.0059033116935033,0.0141519455638191,0.00908523497287,0.0129970053312939,0.0156196907097252,0.0226357028449793,0.0067028618034205,0.013131252838329,0.0024115500559925,0.012158241518466,0.0093407180076384,0.0005828006685302
K14unR17me2,0.0730007615512138,0.1159930202662299,0.0591796757874985,0.0719010008991263,0.0763499224320683,0.1076168259592512,0.0521451856432488,0.0708856345823845,0.0358577881611475,0.0259568863279005,0.0235461143684916,0.0026858159396891,0.0458030041096947,0.0238211266087582,0.0095321049606931
K14unR17un,0.577417148788905,0.6391083996456847,0.5527025524929337,0.6308555634699116,0.5396154201150766,0.6309772776066799,0.5992800981112182,0.5382186501530639,0.7709104862072492,0.6788645806803574,0.7697853754000291,0.916743650249552,0.6470689200644798,0.7513054108774955,0.7668055016583949
