PTM Combination,Percentage_Abundance_kidney_3mo_1,Percentage_Abundance_kidney_3mo_2,Percentage_Abundance_kidney_3mo_3,Percentage_Abundance_kidney_3mo_4,Percentage_Abundance_kidney_5mo_1,Percentage_Abundance_kidney_5mo_2,Percentage_Abundance_kidney_5mo_3,Percentage_Abundance_kidney_5mo_4,Percentage_Abundance_kidney_10mo_1,Percentage_Abundance_kidney_10mo_2,Percentage_Abundance_kidney_10mo_3,Percentage_Abundance_kidney_10mo_4,Percentage_Abundance_kidney_18mo_1,Percentage_Abundance_kidney_18mo_2,Percentage_Abundance_kidney_24mo_1,Percentage_Abundance_kidney_24mo_2
K14me2K18un,0.0001993132095075,0.0099955826824931,0.0004675812274543,0.0063688330964123,0.0,0.0034945600633211,0.0044786035591761,0.0011388515534985,0.0060221389883276,0.0024529109243954,0.0030444054966882,0.0016633427500126,0.0098734933120923,0.0037232906529531,0.0097223171881812,0.0095567259954579
K14me2K23ac,0.0014646501001699,0.0028816739214241,0.0003491581257615,0.0006647726300669,0.0,0.006829844444552,0.0,0.0,0.0018040384602838,0.001713485292625,0.0008875630652921,0.0005414608841194,0.0009847894965273,0.0004614774951404,0.0,0.0
K14me2K23me1,0.0,0.0013090865157991,0.0,0.0,0.0,0.0017138497904581,0.0,0.0004809693996851,0.0006561044893687,0.0018401128224155,0.0,0.0007108041995145,0.00024305316739,0.0007144577964227,0.0006994711267158,6.845153360958944e-05
K14me2K23me2,0.0,0.0,0.0,0.0,0.0,0.001432476330588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me2K23me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me2K23un,0.0001993132095075,0.0099555905075355,0.0004675812274543,0.0063688330964123,0.0,0.0034945600633211,0.0044786035591761,0.0011388515534985,0.0060221389883276,0.0024529109243954,0.0026181953032519,0.0016633427500126,0.0096304401447023,0.0037232906529531,0.0097223171881812,0.0094882744618484
K14me2K27ac,0.0,0.0,0.0,0.0,0.0,0.0002635584816174,0.0,0.0,0.0,0.0,0.0007080486873926,0.0002734502254866,0.0,0.0,0.0006713638750062,0.0005485929498739
K14me2K27me1,0.0006267659191542,0.0063932665482655,0.0,0.0035306517387229,0.0,0.0046304821827539,0.0044786035591761,0.0016198209531836,0.0064354371577083,0.0024529109243954,0.0013946461365734,0.000546618873395,0.0070419740824774,0.0006390496126962,0.0008197948415308,0.0042785047319404
K14me2K27me2,0.0008378841810157,0.0039588337890248,0.0003491581257615,0.0006647726300669,0.0,0.0073082417873829,0.0,0.0,0.0010861574174608,0.0035535981150405,0.0,0.0012522650836339,0.0,0.0011759352915631,0.0006994711267158,0.0
K14me2K27me3,9.466004771107998e-05,0.0,0.0004675812274543,0.0,0.0,0.0,0.0,0.0,0.0006991563820125,0.0,0.0009768533511417,0.000843273651131,0.0018872651998764,0.0030842410402569,0.0063880526278591,0.0034866719258696
K14me2K27un,0.0001046531617965,0.0037942506074684,0.0,0.0028381813576894,0.0,0.001268448177165,0.0,0.0,0.0002615309807985,0.0,0.0004262101934363,0.0,0.0019290435262658,0.0,0.0018431058437851,0.001242956387774
K14me2K36me1,0.0001046531617965,0.0037542584325108,0.0,0.0028381813576894,0.0,0.0009154074495992,0.0,0.0011388515534985,0.0050614516255166,0.0017414564094734,0.0,0.0002734502254866,0.0055462438639222,0.0004929070084396,0.0008197948415308,0.0042785047319404
K14me2K36me2,0.0014646501001699,0.0041507682622656,0.0003491581257615,0.0006647726300669,0.0,0.0099761705655981,0.0,0.0004809693996851,0.0024601429496525,0.0035535981150405,0.0004613528718558,0.0012522650836339,0.0009847894965273,0.0011759352915631,0.0006994711267158,0.0
K14me2K36me3,0.0,0.0,0.0,0.0,0.0,0.0003530407275658,0.0,0.0,0.0002615309807985,0.0,0.0,0.000546618873395,0.0019290435262658,0.0,0.0018431058437851,0.001242956387774
K14me2K36un,9.466004771107998e-05,0.0062413242499823,0.0004675812274543,0.0035306517387229,0.0,0.0022261118861562,0.0044786035591761,0.0,0.0006991563820125,0.000711454514922,0.0030444054966882,0.000843273651131,0.0023982059219043,0.0032303836445135,0.0070594165028652,0.0040352648757435
K14me2R17me1,0.0,0.0,0.0004675812274543,0.0,0.0,0.0006685776670726,0.0,0.0004809693996851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001929154366002
K14me2R17me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me2R17un,0.0016639633096774,0.0141463509447588,0.0003491581257615,0.0070336057264792,0.0,0.0128021529618467,0.0044786035591761,0.0011388515534985,0.0084822819379801,0.0060065090394358,0.003505758368544,0.0029156078336464,0.0108582828086196,0.0048992259445162,0.010421788314897,0.0093638105588577
K14me2R26me1,0.0,0.0,0.0,0.0006647726300669,0.0,0.0020623009885656,0.0,0.0011388515534985,0.0050614516255166,0.0024529109243954,0.0,0.0,0.0058141314185601,0.0006390496126962,0.0006180772103067,0.003804464183775
K14me2R26me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me2R26un,0.0016639633096774,0.0141463509447588,0.0008167393532158,0.0063688330964123,0.0,0.0114084296403537,0.0044786035591761,0.0004809693996851,0.0034208303124635,0.0035535981150405,0.003505758368544,0.0029156078336464,0.0050441513900595,0.0042601763318199,0.0098037111045903,0.0057522618116829
K14me3K18ac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K18me1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K18me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K18un,0.0077463655400966,0.0115272270502594,0.0021075359597296,0.0031409675305995,0.0026494505654022,0.0053034592804315,0.0026550359997018,0.001908621072377,0.0007110181580915,0.0039179123018651,0.002048731347336,0.0016295150436724,0.0016689209935359,0.0015254689519129,0.0034250903000355,0.0016894449613951
K14me3K23ac,0.0005731215649699,0.0049046067769396,0.0016765001926693,0.0008971304198758,0.001325378507454,0.0011736160063451,0.0017706198551281,0.0016999547469949,0.0007110181580915,0.0009546811263848,0.0004902219508718,0.0009477517316669,0.0010562938318953,0.0,0.0001972317640428,0.0001674177306711
K14me3K23me1,0.0,0.0,0.0,0.0,0.0,0.0002396603400591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K23me2,0.0005408361194629,0.0,0.0,0.0,0.0,0.0002224428153455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K23me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K23un,0.0066324078556638,0.0066226202733199,0.0004310357670603,0.0022438371107237,0.0013240720579482,0.0036677401186818,0.0008844161445737,0.0002086663253821,0.0,0.0029632311754803,0.0015585093964642,0.0006817633120055,0.0006126271616406,0.0015254689519129,0.0032278585359927,0.001522027230724
K14me3K27ac,0.0005408361194629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K27me1,0.0,0.0,0.0,0.0003798130596039,0.0,7.166726769587453e-05,0.0,0.0,0.0,0.0015176083324803,0.0005114627538836,0.0,0.0,0.0003192365566356,0.0,0.0
K14me3K27me2,0.0072055294206337,0.0115272270502594,0.0021075359597296,0.0027611544709956,0.0026494505654022,0.0052317920127357,0.0026550359997018,0.001908621072377,0.0007110181580915,0.002345017485396,0.0015372685934524,0.0009477517316669,0.0016689209935359,0.0002159402132211,0.0011274584081424,0.0008880943881716
K14me3K27me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K27un,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5286483988892914e-05,0.0,0.0006817633120055,0.0,0.0009902921820562,0.0022976318918931,0.0008013505732235
K14me3K36me1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015728948164691,0.0,0.0,0.0,0.0003192365566356,0.0,0.0
K14me3K36me2,0.0077463655400966,0.0115272270502594,0.0016314416466593,0.0022438371107237,0.0026494505654022,0.0053034592804315,0.0019676632531723,0.0012960641328081,0.0007110181580915,0.002345017485396,0.002048731347336,0.0016295150436724,0.0015787851665412,0.0012062323952773,0.0034250903000355,0.0016894449613951
K14me3K36me3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3K36un,0.0,0.0,0.0004760943130703,0.0008971304198758,0.0,0.0,0.0006873727465295,0.0006125569395689,0.0,0.0,0.0,0.0,9.013582699467336e-05,0.0,0.0,0.0
K14me3R17me1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3R17me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3R17un,0.0077463655400966,0.0115272270502594,0.0021075359597296,0.0031409675305995,0.0026494505654022,0.0053034592804315,0.0026550359997018,0.001908621072377,0.0007110181580915,0.0039179123018651,0.002048731347336,0.0016295150436724,0.0016689209935359,0.0015254689519129,0.0034250903000355,0.0016894449613951
K14me3R26me1,0.0,0.0,0.0,0.0,0.0001412997720971,0.0002224428153455,0.0008844161445737,0.0002086663253821,0.0,0.0002919669044026,0.0,0.0,7.595126421398093e-05,0.0002159402132211,0.000308656940463,0.0001344152343734
K14me3R26me2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K14me3R26un,0.0077463655400966,0.0115272270502594,0.0021075359597296,0.0031409675305995,0.0025081507933051,0.005081016465086,0.0017706198551281,0.0016999547469949,0.0007110181580915,0.0036259453974625,0.002048731347336,0.0016295150436724,0.0015929697293219,0.0013095287386918,0.0031164333595724,0.0015550297270217
K14unK18ac,0.0746727213956568,0.0636630399170836,0.0537709594448144,0.0551560135023466,0.1294215041588632,0.0720993623894344,0.0651885807925561,0.0715976932502433,0.0395859240370157,0.0706979362346937,0.0404436857846289,0.0434087930099021,0.0487464814530673,0.0785745656401098,0.0205649614059086,0.0475611908811933
K14unK18me1,0.0006219340837722,0.0023204690438889,0.0101054278764999,0.0022086894363465,0.0,0.0028512112297799,0.0063549936933774,0.0,0.0021756827320581,0.0054132929804556,0.002023505427722,0.0051384580307528,0.0024094258654543,0.0017470609184265,0.0062411692332288,0.0035502819922396
K14unK18me2,0.000670417159253,0.0013258664493476,0.0,0.0024545103020333,0.0001585158733614,0.0048892610360598,0.0003033141955923,0.0,0.0011530493618489,0.0009275466557154,0.0004386521746432,0.0001846124995281,0.0025233242558212,0.0006722498028009,0.0009467689328663,0.0029683045966271
K14unK18un,0.4561189457308535,0.5166888884258831,0.5516493464899387,0.5601037870115816,0.3212013819332522,0.5273737596287407,0.5617814710956537,0.5614633512037711,0.5899872778215156,0.5292108060180286,0.609408463101374,0.6213942567210047,0.5472790405433985,0.4895820891840858,0.6240076417427056,0.6454028358816886
K14unK23ac,0.194116735275982,0.1262535624148489,0.0837850893427036,0.0946368826178609,0.1877721842384112,0.1163954911050416,0.0834726994253728,0.095888823470565,0.0531807056011379,0.1057376844467042,0.0992571545370466,0.1162210942537279,0.0896858091978347,0.1120896479665951,0.0374324075754761,0.0497102448956569
K14unK23me1,0.0014764002453034,0.0116487976688194,0.0098958235470849,0.0161601610077446,0.0010495434684781,0.006382487528768,0.0101330680204066,0.0040705301067085,0.0087065118693586,0.0126940141504676,0.0071279005549527,0.0044922630864808,0.0054409428693238,0.0048402788783023,0.015506827233663,0.0077282617604805
K14unK23me2,0.0011248842212625,0.0046251929167981,0.0018440559599168,0.0009039151715534,0.0024805411604173,0.0037817179597272,0.0016548749578827,0.0024259913589922,0.0061819340575056,0.0036259114793743,0.0021228966031771,0.0065822726615262,0.0067386137185059,0.0062016205028228,0.0095241757028217,0.0040883764939639
K14unK23me3,0.0071264630234735,0.0057728564718591,0.003633050498225,0.0015113233913571,0.0300856740553639,0.0024141739660323,0.0021236998876208,0.0011141522741675,9.294548827603234e-05,0.0012195135601181,0.0020295817441252,0.005116111010219,3.6031526034556335e-05,0.0005394799262795,0.0007110256330919,0.0004723888749069
K14unK23un,0.328239535603514,0.4356978543638776,0.516367714463323,0.5067107180637918,0.2293934590428064,0.4782397237244454,0.5362440174858963,0.5295615472435811,0.56473983693616,0.482972458252229,0.5417767730490662,0.5377143792492337,0.4990568748060422,0.4469049382714233,0.5885861051696565,0.6374833413267403
K14unK27ac,0.0060756486423281,0.0014341249872924,0.012093567810466,0.0104495020378065,0.0036664489250823,0.0113644353343031,0.0047036759917963,0.0103128193351584,0.0051956485582813,0.0024921089284831,0.0137904894258476,0.0188703181792072,0.0047224902035295,0.0014679219557311,0.0106172215494403,0.005187327619507
