PTM Combination,PTM1_abundance_liver_3mo_1,PTM1_abundance_liver_3mo_2,PTM1_abundance_liver_3mo_3,PTM1_abundance_liver_3mo_4,PTM1_abundance_liver_5mo_1,PTM1_abundance_liver_5mo_2,PTM1_abundance_liver_5mo_3,PTM1_abundance_liver_5mo_4,PTM1_abundance_liver_10mo_1,PTM1_abundance_liver_10mo_2,PTM1_abundance_liver_10mo_3,PTM1_abundance_liver_10mo_4,PTM1_abundance_liver_18mo_1,PTM1_abundance_liver_18mo_2,PTM1_abundance_liver_24mo_1,PTM1_abundance_liver_24mo_2
K14acK27me3,0.3211771019555403,0.1198527299924219,0.2397175548990652,0.2138713096794945,0.3521525364923528,0.1018884397962635,0.1804338242272169,0.1601675431223396,0.1954153427639446,0.1107313948391961,0.0813486859921694,0.1601955636494259,0.0303133662683866,0.2445361646829498,0.0373598641811755,0.1490023529554166
K14acK27un,0.3211771019555403,0.1198527299924219,0.2397175548990652,0.2138713096794945,0.3521525364923528,0.1018884397962635,0.1804338242272169,0.1601675431223396,0.1954153427639446,0.1107313948391961,0.0813486859921694,0.1601955636494259,0.0303133662683866,0.2445361646829498,0.0373598641811755,0.1490023529554166
K14acK36me1,0.3211771019555403,0.1198527299924219,0.2397175548990652,0.2138713096794945,0.3521525364923528,0.1018884397962635,0.1804338242272169,0.1601675431223396,0.1954153427639446,0.1107313948391961,0.0813486859921694,0.1601955636494259,0.0303133662683866,0.2445361646829498,0.0373598641811755,0.1490023529554166
K14acK36me2,0.3211771019555403,0.1198527299924219,0.2397175548990652,0.2138713096794945,0.3521525364923528,0.1018884397962635,0.1804338242272169,0.1601675431223396,0.1954153427639446,0.1107313948391961,0.0813486859921694,0.1601955636494259,0.0303133662683866,0.2445361646829498,0.0373598641811755,0.1490023529554166
K14acK36me3,0.3211771019555403,0.1198527299924219,0.2397175548990652,0.2138713096794945,0.3521525364923528,0.1018884397962635,0.1804338242272169,0.1601675431223396,0.1954153427639446,0.1107313948391961,0.0813486859921694,0.1601955636494259,0.0303133662683866,0.2445361646829498,0.0373598641811755,0.1490023529554166
K14acK36un,0.3211771019555403,0.1198527299924219,0.2397175548990652,0.2138713096794945,0.3521525364923528,0.1018884397962635,0.1804338242272169,0.1601675431223396,0.1954153427639446,0.1107313948391961,0.0813486859921694,0.1601955636494259,0.0303133662683866,0.2445361646829498,0.0373598641811755,0.1490023529554166
K14acR17me1,0.3211771019555403,0.1198527299924219,0.2397175548990652,0.2138713096794945,0.3521525364923528,0.1018884397962635,0.1804338242272169,0.1601675431223396,0.1954153427639446,0.1107313948391961,0.0813486859921694,0.1601955636494259,0.0303133662683866,0.2445361646829498,0.0373598641811755,0.1490023529554166
K14acR17me2,0.3211771019555403,0.1198527299924219,0.2397175548990652,0.2138713096794945,0.3521525364923528,0.1018884397962635,0.1804338242272169,0.1601675431223396,0.1954153427639446,0.1107313948391961,0.0813486859921694,0.1601955636494259,0.0303133662683866,0.2445361646829498,0.0373598641811755,0.1490023529554166
K14acR17un,0.3211771019555403,0.1198527299924219,0.2397175548990652,0.2138713096794945,0.3521525364923528,0.1018884397962635,0.1804338242272169,0.1601675431223396,0.1954153427639446,0.1107313948391961,0.0813486859921694,0.1601955636494259,0.0303133662683866,0.2445361646829498,0.0373598641811755,0.1490023529554166
K14acR26me1,0.3211771019555403,0.1198527299924219,0.2397175548990652,0.2138713096794945,0.3521525364923528,0.1018884397962635,0.1804338242272169,0.1601675431223396,0.1954153427639446,0.1107313948391961,0.0813486859921694,0.1601955636494259,0.0303133662683866,0.2445361646829498,0.0373598641811755,0.1490023529554166
K14acR26me2,0.3211771019555403,0.1198527299924219,0.2397175548990652,0.2138713096794945,0.3521525364923528,0.1018884397962635,0.1804338242272169,0.1601675431223396,0.1954153427639446,0.1107313948391961,0.0813486859921694,0.1601955636494259,0.0303133662683866,0.2445361646829498,0.0373598641811755,0.1490023529554166
K14acR26un,0.3211771019555403,0.1198527299924219,0.2397175548990652,0.2138713096794945,0.3521525364923528,0.1018884397962635,0.1804338242272169,0.1601675431223396,0.1954153427639446,0.1107313948391961,0.0813486859921694,0.1601955636494259,0.0303133662683866,0.2445361646829498,0.0373598641811755,0.1490023529554166
K14me1K18ac,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K18me1,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K18me2,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K18un,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K23ac,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K23me1,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K23me2,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K23me3,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K23un,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K27ac,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K27me1,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K27me2,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K27me3,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K27un,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K36me1,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K36me2,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K36me3,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1K36un,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1R17me1,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1R17me2,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1R17un,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1R26me1,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1R26me2,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me1R26un,0.1529920151435024,0.1343900857656879,0.1030588667218598,0.0897890710920212,0.1034590292367209,0.0982661044158855,0.1410373856664303,0.1100053385211524,0.3207377052217213,0.1697015021439494,0.1044112792073655,0.1617761418000299,0.2352910338167874,0.0,0.1863134319682828,0.1696577691957886
K14me2K18ac,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K18me1,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K18me2,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K18un,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K23ac,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K23me1,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K23me2,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K23me3,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K23un,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K27ac,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K27me1,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K27me2,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K27me3,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K27un,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K36me1,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K36me2,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K36me3,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2K36un,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2R17me1,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2R17me2,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2R17un,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2R26me1,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2R26me2,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me2R26un,0.0171662822267231,0.0280173070371172,0.0106363190201212,0.0108838473932472,0.0301092570139585,0.028750734987485,0.0093658793114934,0.014476211638004,0.0094085268670433,0.0,0.0071642503002978,0.0010980589251003,0.0104248311231724,0.0,0.0065212047381588,0.0
K14me3K18ac,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K18me1,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K18me2,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K18un,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K23ac,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K23me1,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K23me2,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K23me3,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K23un,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K27ac,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K27me1,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K27me2,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K27me3,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K27un,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K36me1,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K36me2,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K36me3,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3K36un,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3R17me1,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3R17me2,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3R17un,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3R26me1,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3R26me2,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
K14me3R26un,0.0008477736237026,0.0016581179592349,0.0030519133920202,0.0047118287939347,0.0023216395683478,0.0,0.0010797930469574,0.0104991383015553,0.0229912838727125,0.0,0.0,0.0,0.0,0.0,0.0,0.0009118286834976
